Time [s], Analyzer Name, Decoded Protocol Result,,,,Register,Sub-Register,Read,Write,Comment
0.980784704,I2C,Setup Read to [0x69] + ACK,,,,,,,,
0.980811396,I2C,0x38 + NAK,,,,,,,,
0.980886952,I2C,Setup Write to [0x69] + ACK,,,,,,,,
0.980914656,I2C,0x7F + ACK,,,,,,,,
0.980941848,I2C,0x20 + ACK,,,,,,,,
0.98099996,I2C,Setup Write to [0x69] + ACK,,,,,,,,
0.981027728,I2C,0x01 + ACK,,,,,,,,
0.98106148,I2C,Setup Read to [0x69] + ACK,,,,,,,,
0.981088172,I2C,0x38 + NAK,,,,,,,,
0.981153724,I2C,Setup Write to [0x69] + ACK,,,,,,,,
0.981181492,I2C,0x15 + ACK,,,,,,,,
0.981215428,I2C,Setup Read to [0x69] + ACK,,,,,,,,
0.98124212,I2C,0x00 + NAK,,,,,,,,
0.981306488,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
0.981350996,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.02038232,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.020410088,I2C,0x7F + ACK,,,,,,,,
1.02043728,I2C,0x00 + ACK,,,,,,,,
1.020495456,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.02052322,I2C,0x1A + ACK,,,,,,,,
1.020556968,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.020583664,I2C,0x01 + NAK,,,,,,,,
1.020659284,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.020687048,I2C,0x7F + ACK,,,,,,,,
1.020714236,I2C,0x00 + ACK,,,,,,,,
1.020772352,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.020800056,I2C,0x2D + ACK,,,,,,,,
1.020833992,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.02086062,I2C,0xFF + ACK,,,,,,,,
1.020888376,I2C,0x38 + ACK,,,,,,,,
1.020916128,I2C,0xFE + ACK,,,,,,,,
1.02094388,I2C,0xF0 + ACK,,,,,,,,
1.020971632,I2C,0x40 + ACK,,,,,,,,
1.020999384,I2C,0x50 + ACK,,,,,,,,
1.021027136,I2C,0x01 + ACK,,,,,,,,
1.021054888,I2C,0x6F + ACK,,,,,,,,
1.02108264,I2C,0xFF + ACK,,,,,,,,
1.021110396,I2C,0x33 + ACK,,,,,,,,
1.021138148,I2C,0x00 + ACK,,,,,,,,
1.0211659,I2C,0xED + ACK,,,,,,,,
1.021193652,I2C,0x04 + ACK,,,,,,,,
1.021221464,I2C,0xF0 + NAK,,,,,,,,
1.021349524,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.021377288,I2C,0x7F + ACK,,,,,,,,
1.02140448,I2C,0x20 + ACK,,,,,,,,
1.021462596,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.021490364,I2C,0x14 + ACK,,,,,,,,
1.021524296,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.021550988,I2C,0x38 + NAK,,,,,,,,
1.021626544,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.021654248,I2C,0x7F + ACK,,,,,,,,
1.02168144,I2C,0x20 + ACK,,,,,,,,
1.021739552,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.02176732,I2C,0x01 + ACK,,,,,,,,
1.021801256,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.021827952,I2C,0x38 + NAK,,,,,,,,
1.021893504,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.021921268,I2C,0x15 + ACK,,,,,,,,
1.021955208,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.0219819,I2C,0x00 + NAK,,,,,,,,
1.022046268,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.022090836,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.061124664,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.061152428,I2C,0x7F + ACK,,,,,,,,
1.06117962,I2C,0x00 + ACK,,,,,,,,
1.0612378,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.061265564,I2C,0x1A + ACK,,,,,,,,
1.061299312,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.061326008,I2C,0x01 + NAK,,,,,,,,
1.061401624,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.061429392,I2C,0x7F + ACK,,,,,,,,
1.06145658,I2C,0x00 + ACK,,,,,,,,
1.061514696,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.0615424,I2C,0x2D + ACK,,,,,,,,
1.061576336,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.061602964,I2C,0xFF + ACK,,,,,,,,
1.06163072,I2C,0x20 + ACK,,,,,,,,
1.061658468,I2C,0xFF + ACK,,,,,,,,
1.061686224,I2C,0xA0 + ACK,,,,,,,,
1.061713976,I2C,0x41 + ACK,,,,,,,,
1.061741732,I2C,0x10 + ACK,,,,,,,,
1.06176948,I2C,0xFF + ACK,,,,,,,,
1.061797236,I2C,0x79 + ACK,,,,,,,,
1.061824988,I2C,0x00 + ACK,,,,,,,,
1.06185274,I2C,0x7D + ACK,,,,,,,,
1.061880492,I2C,0x00 + ACK,,,,,,,,
1.06190824,I2C,0x93 + ACK,,,,,,,,
1.061935992,I2C,0x04 + ACK,,,,,,,,
1.061963808,I2C,0xE0 + NAK,,,,,,,,
1.062091868,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.062119632,I2C,0x7F + ACK,,,,,,,,
1.06214682,I2C,0x20 + ACK,,,,,,,,
1.06220494,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.062232704,I2C,0x14 + ACK,,,,,,,,
1.06226664,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.062293336,I2C,0x38 + NAK,,,,,,,,
1.062368888,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.062396592,I2C,0x7F + ACK,,,,,,,,
1.06242378,I2C,0x20 + ACK,,,,,,,,
1.062481896,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.06250966,I2C,0x01 + ACK,,,,,,,,
1.0625436,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.062570292,I2C,0x38 + NAK,,,,,,,,
1.062635848,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.062663612,I2C,0x15 + ACK,,,,,,,,
1.062697548,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.062724244,I2C,0x00 + NAK,,,,,,,,
1.062788608,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.062833116,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.101871944,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.101899708,I2C,0x7F + ACK,,,,,,,,
1.1019269,I2C,0x00 + ACK,,,,,,,,
1.10198508,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.102012844,I2C,0x1A + ACK,,,,,,,,
1.10204678,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.102073476,I2C,0x01 + NAK,,,,,,,,
1.102149092,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.102176856,I2C,0x7F + ACK,,,,,,,,
1.102204048,I2C,0x00 + ACK,,,,,,,,
1.102262164,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.102289864,I2C,0x2D + ACK,,,,,,,,
1.102323804,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.102350432,I2C,0xFF + ACK,,,,,,,,
1.102378188,I2C,0x28 + ACK,,,,,,,,
1.102405936,I2C,0xFF + ACK,,,,,,,,
1.102433692,I2C,0xD0 + ACK,,,,,,,,
1.102461448,I2C,0x40 + ACK,,,,,,,,
1.102489196,I2C,0xE0 + ACK,,,,,,,,
1.102516952,I2C,0x00 + ACK,,,,,,,,
1.1025447,I2C,0x05 + ACK,,,,,,,,
1.102572448,I2C,0xFF + ACK,,,,,,,,
1.102600204,I2C,0x45 + ACK,,,,,,,,
1.102627956,I2C,0x00 + ACK,,,,,,,,
1.102655708,I2C,0xC8 + ACK,,,,,,,,
1.10268346,I2C,0x04 + ACK,,,,,,,,
1.102711272,I2C,0xF0 + NAK,,,,,,,,
1.102839396,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.10286716,I2C,0x7F + ACK,,,,,,,,
1.102894288,I2C,0x20 + ACK,,,,,,,,
1.102952404,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.102980168,I2C,0x14 + ACK,,,,,,,,
1.103014108,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.1030408,I2C,0x38 + NAK,,,,,,,,
1.103116352,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.103144056,I2C,0x7F + ACK,,,,,,,,
1.103171248,I2C,0x20 + ACK,,,,,,,,
1.103229364,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.103257128,I2C,0x01 + ACK,,,,,,,,
1.103291064,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.10331776,I2C,0x38 + NAK,,,,,,,,
1.103383312,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.10341108,I2C,0x15 + ACK,,,,,,,,
1.103445016,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.103471712,I2C,0x00 + NAK,,,,,,,,
1.103536076,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.103580584,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.1426156,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.142643364,I2C,0x7F + ACK,,,,,,,,
1.142670552,I2C,0x00 + ACK,,,,,,,,
1.142728732,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.142756496,I2C,0x1A + ACK,,,,,,,,
1.142790248,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.14281694,I2C,0x01 + NAK,,,,,,,,
1.142891308,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.142919072,I2C,0x7F + ACK,,,,,,,,
1.142946264,I2C,0x00 + ACK,,,,,,,,
1.143004444,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.143032208,I2C,0x2D + ACK,,,,,,,,
1.143066144,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.143092772,I2C,0xFF + ACK,,,,,,,,
1.143120528,I2C,0x98 + ACK,,,,,,,,
1.14314828,I2C,0xFF + ACK,,,,,,,,
1.143176032,I2C,0x98 + ACK,,,,,,,,
1.143203788,I2C,0x41 + ACK,,,,,,,,
1.14323154,I2C,0x00 + ACK,,,,,,,,
1.143259288,I2C,0xFE + ACK,,,,,,,,
1.143287044,I2C,0x63 + ACK,,,,,,,,
1.143314796,I2C,0x00 + ACK,,,,,,,,
1.143342544,I2C,0x95 + ACK,,,,,,,,
1.143370296,I2C,0xFF + ACK,,,,,,,,
1.143398048,I2C,0x5F + ACK,,,,,,,,
1.143425804,I2C,0x04 + ACK,,,,,,,,
1.143453616,I2C,0xF0 + NAK,,,,,,,,
1.14358174,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.143609504,I2C,0x7F + ACK,,,,,,,,
1.143636692,I2C,0x20 + ACK,,,,,,,,
1.143694808,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.143722576,I2C,0x14 + ACK,,,,,,,,
1.143756324,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.143783016,I2C,0x38 + NAK,,,,,,,,
1.143863636,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.1438914,I2C,0x7F + ACK,,,,,,,,
1.143918588,I2C,0x20 + ACK,,,,,,,,
1.143976708,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.144004472,I2C,0x01 + ACK,,,,,,,,
1.144038408,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.144065104,I2C,0x38 + NAK,,,,,,,,
1.144130656,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.144158424,I2C,0x15 + ACK,,,,,,,,
1.14419236,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.144219052,I2C,0x00 + NAK,,,,,,,,
1.14428342,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.144327928,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.183360504,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.183388272,I2C,0x7F + ACK,,,,,,,,
1.18341546,I2C,0x00 + ACK,,,,,,,,
1.183473636,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.183501404,I2C,0x1A + ACK,,,,,,,,
1.183535152,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.183561844,I2C,0x01 + NAK,,,,,,,,
1.183637464,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.183665228,I2C,0x7F + ACK,,,,,,,,
1.183692416,I2C,0x00 + ACK,,,,,,,,
1.183750536,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.18377824,I2C,0x2D + ACK,,,,,,,,
1.183811988,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.183838616,I2C,0xFF + ACK,,,,,,,,
1.183866372,I2C,0xD0 + ACK,,,,,,,,
1.18389412,I2C,0xFF + ACK,,,,,,,,
1.183921872,I2C,0xD0 + ACK,,,,,,,,
1.183949628,I2C,0x40 + ACK,,,,,,,,
1.18397738,I2C,0x78 + ACK,,,,,,,,
1.184005128,I2C,0xFE + ACK,,,,,,,,
1.18403288,I2C,0x9C + ACK,,,,,,,,
1.184060632,I2C,0xFF + ACK,,,,,,,,
1.184088388,I2C,0x74 + ACK,,,,,,,,
1.18411614,I2C,0xFF + ACK,,,,,,,,
1.184143896,I2C,0x3E + ACK,,,,,,,,
1.184171648,I2C,0x04 + ACK,,,,,,,,
1.18419946,I2C,0xF0 + NAK,,,,,,,,
1.18432758,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.184355344,I2C,0x7F + ACK,,,,,,,,
1.184382536,I2C,0x20 + ACK,,,,,,,,
1.184440652,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.18446842,I2C,0x14 + ACK,,,,,,,,
1.184502168,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.18452886,I2C,0x38 + NAK,,,,,,,,
1.184604416,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.18463212,I2C,0x7F + ACK,,,,,,,,
1.184659308,I2C,0x20 + ACK,,,,,,,,
1.184717424,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.184745188,I2C,0x01 + ACK,,,,,,,,
1.184779124,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.18480582,I2C,0x38 + NAK,,,,,,,,
1.184871372,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.18489914,I2C,0x15 + ACK,,,,,,,,
1.184932888,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.18495958,I2C,0x00 + NAK,,,,,,,,
1.185023948,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.185068456,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.224100968,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.224128736,I2C,0x7F + ACK,,,,,,,,
1.224155924,I2C,0x00 + ACK,,,,,,,,
1.224214104,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.224241868,I2C,0x1A + ACK,,,,,,,,
1.224275808,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.2243025,I2C,0x01 + NAK,,,,,,,,
1.22437812,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.224405884,I2C,0x7F + ACK,,,,,,,,
1.224433072,I2C,0x00 + ACK,,,,,,,,
1.224491188,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.224518892,I2C,0x2D + ACK,,,,,,,,
1.224552828,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.224579456,I2C,0xFF + ACK,,,,,,,,
1.224607212,I2C,0x60 + ACK,,,,,,,,
1.224634968,I2C,0x00 + ACK,,,,,,,,
1.224662716,I2C,0x40 + ACK,,,,,,,,
1.224690468,I2C,0x40 + ACK,,,,,,,,
1.22471822,I2C,0x20 + ACK,,,,,,,,
1.224745972,I2C,0xFF + ACK,,,,,,,,
1.224773724,I2C,0x80 + ACK,,,,,,,,
1.224801476,I2C,0xFE + ACK,,,,,,,,
1.224829228,I2C,0xA1 + ACK,,,,,,,,
1.224856984,I2C,0x00 + ACK,,,,,,,,
1.224884736,I2C,0x58 + ACK,,,,,,,,
1.224912488,I2C,0x04 + ACK,,,,,,,,
1.2249403,I2C,0xD0 + NAK,,,,,,,,
1.22506836,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.225096124,I2C,0x7F + ACK,,,,,,,,
1.225123312,I2C,0x20 + ACK,,,,,,,,
1.225181432,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.225209196,I2C,0x14 + ACK,,,,,,,,
1.225243132,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.225269824,I2C,0x38 + NAK,,,,,,,,
1.22534538,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.225373084,I2C,0x7F + ACK,,,,,,,,
1.225400272,I2C,0x20 + ACK,,,,,,,,
1.225458392,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.225486156,I2C,0x01 + ACK,,,,,,,,
1.225520092,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.225546784,I2C,0x38 + NAK,,,,,,,,
1.22561234,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.225640104,I2C,0x15 + ACK,,,,,,,,
1.225674044,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.225700736,I2C,0x00 + NAK,,,,,,,,
1.225765104,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.225809672,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.264844812,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.264872576,I2C,0x7F + ACK,,,,,,,,
1.264899768,I2C,0x00 + ACK,,,,,,,,
1.264957948,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.264985712,I2C,0x1A + ACK,,,,,,,,
1.26501946,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.265046152,I2C,0x01 + NAK,,,,,,,,
1.265121772,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.26514954,I2C,0x7F + ACK,,,,,,,,
1.265176728,I2C,0x00 + ACK,,,,,,,,
1.265234844,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.265262548,I2C,0x2D + ACK,,,,,,,,
1.265296484,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.265323112,I2C,0xFF + ACK,,,,,,,,
1.265350864,I2C,0x80 + ACK,,,,,,,,
1.26537862,I2C,0x00 + ACK,,,,,,,,
1.265406372,I2C,0x68 + ACK,,,,,,,,
1.265434124,I2C,0x40 + ACK,,,,,,,,
1.265461876,I2C,0xB8 + ACK,,,,,,,,
1.265489628,I2C,0xFF + ACK,,,,,,,,
1.26551738,I2C,0x92 + ACK,,,,,,,,
1.265545132,I2C,0xFE + ACK,,,,,,,,
1.265572888,I2C,0x74 + ACK,,,,,,,,
1.26560064,I2C,0x01 + ACK,,,,,,,,
1.265628392,I2C,0x2A + ACK,,,,,,,,
1.265656144,I2C,0x04 + ACK,,,,,,,,
1.265683956,I2C,0x80 + NAK,,,,,,,,
1.265818264,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.265846028,I2C,0x7F + ACK,,,,,,,,
1.26587322,I2C,0x20 + ACK,,,,,,,,
1.265931336,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.2659591,I2C,0x14 + ACK,,,,,,,,
1.26599304,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.266019732,I2C,0x38 + NAK,,,,,,,,
1.266095284,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.266122992,I2C,0x7F + ACK,,,,,,,,
1.26615018,I2C,0x20 + ACK,,,,,,,,
1.266208296,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.26623606,I2C,0x01 + ACK,,,,,,,,
1.266269996,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.266296688,I2C,0x38 + NAK,,,,,,,,
1.266362248,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.266390012,I2C,0x15 + ACK,,,,,,,,
1.266423948,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.26645064,I2C,0x00 + NAK,,,,,,,,
1.266515008,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.266559516,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.30559078,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.305618544,I2C,0x7F + ACK,,,,,,,,
1.305645736,I2C,0x00 + ACK,,,,,,,,
1.305703852,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.305731616,I2C,0x1A + ACK,,,,,,,,
1.305765552,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.305792248,I2C,0x01 + NAK,,,,,,,,
1.305867864,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.305895632,I2C,0x7F + ACK,,,,,,,,
1.30592282,I2C,0x00 + ACK,,,,,,,,
1.305980936,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.306008636,I2C,0x2D + ACK,,,,,,,,
1.306042576,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.306069204,I2C,0xFF + ACK,,,,,,,,
1.306096956,I2C,0x30 + ACK,,,,,,,,
1.306124708,I2C,0xFF + ACK,,,,,,,,
1.306152464,I2C,0x80 + ACK,,,,,,,,
1.30618022,I2C,0x41 + ACK,,,,,,,,
1.306207972,I2C,0x40 + ACK,,,,,,,,
1.30623572,I2C,0xFF + ACK,,,,,,,,
1.306263476,I2C,0x30 + ACK,,,,,,,,
1.306291224,I2C,0xFF + ACK,,,,,,,,
1.30631898,I2C,0x11 + ACK,,,,,,,,
1.306346728,I2C,0xFE + ACK,,,,,,,,
1.30637448,I2C,0xF8 + ACK,,,,,,,,
1.306402232,I2C,0x04 + ACK,,,,,,,,
1.306430048,I2C,0xB0 + NAK,,,,,,,,
1.306558168,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.306585932,I2C,0x7F + ACK,,,,,,,,
1.306613124,I2C,0x20 + ACK,,,,,,,,
1.30667124,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.306698944,I2C,0x14 + ACK,,,,,,,,
1.30673288,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.306759576,I2C,0x38 + NAK,,,,,,,,
1.306835128,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.306862832,I2C,0x7F + ACK,,,,,,,,
1.30689002,I2C,0x20 + ACK,,,,,,,,
1.30694814,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.306975904,I2C,0x01 + ACK,,,,,,,,
1.307009836,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.307036532,I2C,0x38 + NAK,,,,,,,,
1.307102088,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.307129852,I2C,0x15 + ACK,,,,,,,,
1.307163788,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.30719048,I2C,0x00 + NAK,,,,,,,,
1.307254852,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.307299356,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.346328124,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.346355824,I2C,0x7F + ACK,,,,,,,,
1.346383016,I2C,0x00 + ACK,,,,,,,,
1.346441192,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.34646896,I2C,0x1A + ACK,,,,,,,,
1.346502896,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.346529588,I2C,0x01 + NAK,,,,,,,,
1.346605204,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.346632972,I2C,0x7F + ACK,,,,,,,,
1.34666016,I2C,0x00 + ACK,,,,,,,,
1.34671834,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.346746104,I2C,0x2D + ACK,,,,,,,,
1.34678004,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.346806668,I2C,0xFF + ACK,,,,,,,,
1.346834424,I2C,0x08 + ACK,,,,,,,,
1.34686218,I2C,0x00 + ACK,,,,,,,,
1.346889932,I2C,0x30 + ACK,,,,,,,,
1.346917684,I2C,0x40 + ACK,,,,,,,,
1.346945436,I2C,0x70 + ACK,,,,,,,,
1.346973184,I2C,0xFE + ACK,,,,,,,,
1.34700094,I2C,0x54 + ACK,,,,,,,,
1.347028688,I2C,0xFF + ACK,,,,,,,,
1.347056444,I2C,0x59 + ACK,,,,,,,,
1.347084192,I2C,0xFF + ACK,,,,,,,,
1.347111948,I2C,0x01 + ACK,,,,,,,,
1.3471397,I2C,0x04 + ACK,,,,,,,,
1.347167512,I2C,0xE0 + NAK,,,,,,,,
1.347295636,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.347323404,I2C,0x7F + ACK,,,,,,,,
1.347350592,I2C,0x20 + ACK,,,,,,,,
1.347408708,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.347436472,I2C,0x14 + ACK,,,,,,,,
1.34747022,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.347496916,I2C,0x38 + NAK,,,,,,,,
1.347572468,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.347600172,I2C,0x7F + ACK,,,,,,,,
1.347627364,I2C,0x20 + ACK,,,,,,,,
1.34768548,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.347713244,I2C,0x01 + ACK,,,,,,,,
1.347746992,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.347773688,I2C,0x38 + NAK,,,,,,,,
1.34783924,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.347867008,I2C,0x15 + ACK,,,,,,,,
1.347900944,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.347927636,I2C,0x00 + NAK,,,,,,,,
1.347992004,I2C,Setup Write to [0x0C] + NAK,,,,,,,,
1.348036512,I2C,Setup Read to [0x0C] + NAK,,,,,,,,
1.387067776,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.38709554,I2C,0x7F + ACK,,,,,,,,
1.387122732,I2C,0x00 + ACK,,,,,,,,
1.387180908,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.387208676,I2C,0x1A + ACK,,,,,,,,
1.387242612,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.387269304,I2C,0x01 + NAK,,,,,,,,
1.387344924,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.387372688,I2C,0x7F + ACK,,,,,,,,
1.387399876,I2C,0x00 + ACK,,,,,,,,
1.387457996,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.387485696,I2C,0x2D + ACK,,,,,,,,
1.387519632,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.387546264,I2C,0xFF + ACK,,,,,,,,
1.387574016,I2C,0xD8 + ACK,,,,,,,,
1.387601768,I2C,0xFF + ACK,,,,,,,,
1.38762952,I2C,0x98 + ACK,,,,,,,,
1.387657276,I2C,0x40 + ACK,,,,,,,,
1.387685024,I2C,0xA0 + ACK,,,,,,,,
1.387712776,I2C,0xFE + ACK,,,,,,,,
1.387740528,I2C,0xB7 + ACK,,,,,,,,
1.387768284,I2C,0x00 + ACK,,,,,,,,
1.387796036,I2C,0x3E + ACK,,,,,,,,
1.387823784,I2C,0xFF + ACK,,,,,,,,
1.387851536,I2C,0xCB + ACK,,,,,,,,
1.387879292,I2C,0x04 + ACK,,,,,,,,
1.387907104,I2C,0x80 + NAK,,,,,,,,
1.388035164,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.388062932,I2C,0x7F + ACK,,,,,,,,
1.38809012,I2C,0x20 + ACK,,,,,,,,
1.388148236,I2C,Setup Write to [0x69] + ACK,,,,,,,,
1.388176,I2C,0x14 + ACK,,,,,,,,
1.388209936,I2C,Setup Read to [0x69] + ACK,,,,,,,,
1.388236632,I2C,0x38 + NAK,,,,,,,,
1.388312184,I2C,Setup Write to [0x69] + ACK,,,,,,,,
